PPI,Interactor,Crispr,PPI_symbol,Interactor_symbol,Crispr_symbol,PPI_bait,Interactor_dataset,Crispr_contrast
9606.ENSP00000373905,9606.ENSP00000376345,9606.ENSP00000251968,DNM2,GRB2,TSG101,Apa,rna_model,TNFpos_iNOSneg
9606.ENSP00000373905,9606.ENSP00000298910,9606.ENSP00000351416,DNM2,LRRK2,ANKRD17,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000373905,9606.ENSP00000298910,9606.ENSP00000363944,DNM2,LRRK2,LAS1L,Apa,protein_model,TNFpos_iNOSpos
9606.ENSP00000373905,9606.ENSP00000298910,9606.ENSP00000463559,DNM2,LRRK2,MYL12B,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000373905,9606.ENSP00000314499,9606.ENSP00000339109,DNM2,GAK,ANAPC1,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000266679,9606.ENSP00000418960,9606.ENSP00000300093,CPSF6,BRCA1,PLK1,Apa,methyl_model,TNFpos_iNOSneg
9606.ENSP00000266679,9606.ENSP00000418960,9606.ENSP00000482313,CPSF6,BRCA1,RECQL4,Apa,methyl_model,TNFpos_iNOSneg
9606.ENSP00000266679,9606.ENSP00000418960,9606.ENSP00000313007,CPSF6,BRCA1,PABPC1,Apa,methyl_model,TNFpos_iNOSpos
9606.ENSP00000266679,9606.ENSP00000418960,9606.ENSP00000384273,CPSF6,BRCA1,RELA,Apa,methyl_model,TNFpos_iNOSneg
9606.ENSP00000266679,9606.ENSP00000418960,9606.ENSP00000415536,CPSF6,BRCA1,POLR2H,Apa,methyl_model,TNFpos_iNOSpos
9606.ENSP00000266679,9606.ENSP00000418960,9606.ENSP00000395654,CPSF6,BRCA1,SMARCA4,Apa,methyl_model,TNFpos_iNOSneg
9606.ENSP00000266679,9606.ENSP00000418960,9606.ENSP00000267415,CPSF6,BRCA1,TINF2,Apa,methyl_model,TNFpos_iNOSpos
9606.ENSP00000266679,9606.ENSP00000418960,9606.ENSP00000275053,CPSF6,BRCA1,MMS22L,Apa,methyl_model,high_IFNB
9606.ENSP00000266679,9606.ENSP00000418960,9606.ENSP00000294008,CPSF6,BRCA1,SLX4,Apa,methyl_model,high_IFNB
9606.ENSP00000266679,9606.ENSP00000418960,9606.ENSP00000325863,CPSF6,BRCA1,MRE11A,Apa,methyl_model,TNFpos_iNOSneg
9606.ENSP00000245932,9606.ENSP00000365891,9606.ENSP00000376345,VASP,WAS,GRB2,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000245932,9606.ENSP00000239940,9606.ENSP00000373905,VASP,PFN2,DNM2,Apa,methyl_model,high_IFNB
9606.ENSP00000245932,9606.ENSP00000298355,9606.ENSP00000265094,VASP,TRIM9,FBXW11,Apa,rna_model,TNFpos_iNOSneg
9606.ENSP00000382595,9606.ENSP00000371253,9606.ENSP00000367893,PAICS,GART,SEPHS1,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000378721,9606.ENSP00000325827,9606.ENSP00000292807,SEC31A,SEC16A,AP2M1,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000378721,9606.ENSP00000373312,9606.ENSP00000432768,SEC31A,SEC13,CKAP5,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000378721,9606.ENSP00000428564,9606.ENSP00000219169,SEC31A,SEC24B,NUTF2,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000378721,9606.ENSP00000373312,9606.ENSP00000367721,SEC31A,SEC13,NUP160,Apa,protein_model,low_IFNB
9606.ENSP00000378721,9606.ENSP00000373312,9606.ENSP00000355465,SEC31A,SEC13,AHCTF1,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000378721,9606.ENSP00000263904,9606.ENSP00000251968,SEC31A,STAM2,TSG101,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000300291,9606.ENSP00000472998,9606.ENSP00000400591,NUDT21,SNRNP70,SNRPE,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000300291,9606.ENSP00000472998,9606.ENSP00000252622,NUDT21,SNRNP70,LSM7,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000300291,9606.ENSP00000472998,9606.ENSP00000366604,NUDT21,SNRNP70,SF1,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000363228,9606.ENSP00000369519,9606.ENSP00000419851,RBM12,MTAP,GMPS,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000373312,9606.ENSP00000377015,9606.ENSP00000292807,SEC13,PICALM,AP2M1,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000373312,9606.ENSP00000432768,9606.ENSP00000300093,SEC13,,PLK1,Apa,,TNFpos_iNOSneg
9606.ENSP00000373312,9606.ENSP00000432768,9606.ENSP00000376345,SEC13,,GRB2,Apa,,TNFpos_iNOSneg
9606.ENSP00000373312,9606.ENSP00000428564,9606.ENSP00000219169,SEC13,SEC24B,NUTF2,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000373312,9606.ENSP00000229179,9606.ENSP00000379182,SEC13,NUP107,RAE1,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000373312,9606.ENSP00000265351,9606.ENSP00000446215,SEC13,XPO5,RAN,Apa,atac_model,TNFpos_iNOSneg
9606.ENSP00000373312,9606.ENSP00000229179,9606.ENSP00000264883,SEC13,NUP107,NUP54,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000373312,9606.ENSP00000314499,9606.ENSP00000373905,SEC13,GAK,DNM2,Apa,protein_model,high_IFNB
9606.ENSP00000373312,9606.ENSP00000432768,9606.ENSP00000425634,SEC13,,HARS,Apa,,TNFpos_iNOSpos
9606.ENSP00000373312,9606.ENSP00000432768,9606.ENSP00000336799,SEC13,,TUBA1B,Apa,,TNFpos_iNOSneg
9606.ENSP00000373312,9606.ENSP00000314499,9606.ENSP00000339109,SEC13,GAK,ANAPC1,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000411825,9606.ENSP00000275493,9606.ENSP00000292807,PDCD6IP,EGFR,AP2M1,Apa,rna_model,TNFpos_iNOSneg
9606.ENSP00000411825,9606.ENSP00000275493,9606.ENSP00000360609,PDCD6IP,EGFR,HSP90AB1,Apa,rna_model,TNFpos_iNOSneg
9606.ENSP00000411825,9606.ENSP00000424827,9606.ENSP00000357879,PDCD6IP,NEDD4,PSMD4,Apa,atac_model,high_IFNB
9606.ENSP00000411825,9606.ENSP00000380638,9606.ENSP00000376345,PDCD6IP,PTK2B,GRB2,Apa,methyl_model,TNFpos_iNOSneg
9606.ENSP00000411825,9606.ENSP00000261313,9606.ENSP00000420714,PDCD6IP,PEBP1,MRPS14,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000411825,9606.ENSP00000261313,9606.ENSP00000272418,PDCD6IP,PEBP1,MRPS5,Apa,protein_model,TNFpos_iNOSpos
9606.ENSP00000411825,9606.ENSP00000261313,9606.ENSP00000308897,PDCD6IP,PEBP1,MRPL11,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000411825,9606.ENSP00000261313,9606.ENSP00000339844,PDCD6IP,PEBP1,MRPL43,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000411825,9606.ENSP00000261313,9606.ENSP00000417602,PDCD6IP,PEBP1,MRPL47,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000411825,9606.ENSP00000261313,9606.ENSP00000377486,PDCD6IP,PEBP1,MRPL15,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000411825,9606.ENSP00000362680,9606.ENSP00000430684,PDCD6IP,SRC,IKBKB,Apa,rna_model,TNFpos_iNOSneg
9606.ENSP00000411825,9606.ENSP00000251413,9606.ENSP00000458162,PDCD6IP,,ACTB,Apa,,TNFpos_iNOSneg
9606.ENSP00000411825,9606.ENSP00000362680,9606.ENSP00000454207,PDCD6IP,SRC,CAP1,Apa,rna_model,TNFpos_iNOSneg
9606.ENSP00000411825,9606.ENSP00000280800,9606.ENSP00000391481,PDCD6IP,PLBD2,TKT,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000411825,9606.ENSP00000251968,9606.ENSP00000258149,PDCD6IP,,MDM2,Apa,,TNFpos_iNOSpos
9606.ENSP00000411825,9606.ENSP00000229270,9606.ENSP00000362413,PDCD6IP,TPI1,PGK1,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000411825,9606.ENSP00000275493,9606.ENSP00000311857,PDCD6IP,EGFR,PTPN2,Apa,rna_model,TNFpos_iNOSneg
9606.ENSP00000411825,9606.ENSP00000362680,9606.ENSP00000373905,PDCD6IP,SRC,DNM2,Apa,rna_model,high_IFNB
9606.ENSP00000411825,9606.ENSP00000251968,9606.ENSP00000261015,PDCD6IP,,WDR12,Apa,,TNFpos_iNOSneg
9606.ENSP00000411825,9606.ENSP00000275493,9606.ENSP00000260010,PDCD6IP,EGFR,TLR2,Apa,rna_model,TNFpos_iNOSneg
9606.ENSP00000411825,9606.ENSP00000275493,9606.ENSP00000315768,PDCD6IP,EGFR,STAT2,Apa,rna_model,low_IFNB
9606.ENSP00000411825,9606.ENSP00000352264,9606.ENSP00000404190,PDCD6IP,CD2AP,RACGAP1,Apa,atac_model,TNFpos_iNOSneg
9606.ENSP00000318177,9606.ENSP00000366604,9606.ENSP00000416951,FUBP3,,ZC3H18,Apa,,TNFpos_iNOSneg
9606.ENSP00000318177,9606.ENSP00000366604,9606.ENSP00000215793,FUBP3,,SF3A1,Apa,,TNFpos_iNOSneg
9606.ENSP00000318177,9606.ENSP00000352438,9606.ENSP00000313007,FUBP3,PCBP2,PABPC1,Apa,protein_model,TNFpos_iNOSpos
9606.ENSP00000318177,9606.ENSP00000366604,9606.ENSP00000400433,FUBP3,,HNRNPF,Apa,,TNFpos_iNOSpos
9606.ENSP00000318177,9606.ENSP00000352438,9606.ENSP00000253023,FUBP3,PCBP2,UBE2M,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000351811,9606.ENSP00000264951,9606.ENSP00000341885,EDC4,XRN1,RPS2,Apa,protein_model,TNFpos_iNOSpos
9606.ENSP00000351811,9606.ENSP00000220592,9606.ENSP00000363018,EDC4,,RPL10A,Apa,,TNFpos_iNOSneg
9606.ENSP00000351811,9606.ENSP00000220592,9606.ENSP00000346015,EDC4,,RPL27A,Apa,,TNFpos_iNOSneg
9606.ENSP00000351811,9606.ENSP00000220592,9606.ENSP00000398698,EDC4,,TNF,Apa,,TNFpos_iNOSneg
9606.ENSP00000351811,9606.ENSP00000478754,9606.ENSP00000252622,EDC4,DDX6,LSM7,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000351811,9606.ENSP00000264951,9606.ENSP00000361076,EDC4,XRN1,RPL7A,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000351811,9606.ENSP00000478754,9606.ENSP00000313007,EDC4,DDX6,PABPC1,Apa,protein_model,TNFpos_iNOSpos
9606.ENSP00000351811,9606.ENSP00000478754,9606.ENSP00000261015,EDC4,DDX6,WDR12,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000376652,9606.ENSP00000361423,9606.ENSP00000376345,EVL,ABL1,GRB2,Apa,methyl_model,TNFpos_iNOSneg
9606.ENSP00000376652,9606.ENSP00000296702,9606.ENSP00000199814,EVL,TCERG1,RBM22,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000376652,9606.ENSP00000296702,9606.ENSP00000215793,EVL,TCERG1,SF3A1,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000376652,9606.ENSP00000245932,9606.ENSP00000458162,EVL,,ACTB,Apa,,TNFpos_iNOSneg
9606.ENSP00000376652,9606.ENSP00000296702,9606.ENSP00000366604,EVL,TCERG1,SF1,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000376652,9606.ENSP00000361423,9606.ENSP00000258149,EVL,ABL1,MDM2,Apa,methyl_model,TNFpos_iNOSpos
9606.ENSP00000376652,9606.ENSP00000296702,9606.ENSP00000347184,EVL,TCERG1,HTT,Apa,protein_model,TNFpos_iNOSneg
9606.ENSP00000376652,9606.ENSP00000239940,9606.ENSP00000373905,EVL,PFN2,DNM2,Apa,methyl_model,high_IFNB
9606.ENSP00000376652,9606.ENSP00000298355,9606.ENSP00000265094,EVL,TRIM9,FBXW11,Apa,rna_model,TNFpos_iNOSneg
9606.ENSP00000261574,9606.ENSP00000298910,9606.ENSP00000292807,IPO5,LRRK2,AP2M1,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000261574,9606.ENSP00000298910,9606.ENSP00000300093,IPO5,LRRK2,PLK1,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000261574,9606.ENSP00000298910,9606.ENSP00000360609,IPO5,LRRK2,HSP90AB1,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000261574,9606.ENSP00000298910,9606.ENSP00000310129,IPO5,LRRK2,PSMD2,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000261574,9606.ENSP00000307889,9606.ENSP00000420714,IPO5,RPL13,MRPS14,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000261574,9606.ENSP00000298910,9606.ENSP00000341885,IPO5,LRRK2,RPS2,Cfp6,protein_model,TNFpos_iNOSpos
9606.ENSP00000261574,9606.ENSP00000307889,9606.ENSP00000272418,IPO5,RPL13,MRPS5,Cfp6,protein_model,TNFpos_iNOSpos
9606.ENSP00000261574,9606.ENSP00000307889,9606.ENSP00000308897,IPO5,RPL13,MRPL11,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000261574,9606.ENSP00000389103,9606.ENSP00000341082,IPO5,RPL23A,MRPL20,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000261574,9606.ENSP00000307889,9606.ENSP00000464342,IPO5,RPL13,RPL36,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000261574,9606.ENSP00000307889,9606.ENSP00000308275,IPO5,RPL13,MRPL38,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000261574,9606.ENSP00000307889,9606.ENSP00000345957,IPO5,RPL13,RPS21,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000261574,9606.ENSP00000298910,9606.ENSP00000363018,IPO5,LRRK2,RPL10A,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000261574,9606.ENSP00000307889,9606.ENSP00000222247,IPO5,RPL13,RPL18A,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000261574,9606.ENSP00000307889,9606.ENSP00000346015,IPO5,RPL13,RPL27A,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000261574,9606.ENSP00000307889,9606.ENSP00000417602,IPO5,RPL13,MRPL47,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000261574,9606.ENSP00000389103,9606.ENSP00000377486,IPO5,RPL23A,MRPL15,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000261574,9606.ENSP00000298910,9606.ENSP00000199814,IPO5,LRRK2,RBM22,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000261574,9606.ENSP00000298910,9606.ENSP00000432768,IPO5,LRRK2,CKAP5,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000261574,9606.ENSP00000298910,9606.ENSP00000458162,IPO5,LRRK2,ACTB,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000261574,9606.ENSP00000307889,9606.ENSP00000424870,IPO5,RPL13,SRP19,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000261574,9606.ENSP00000307889,9606.ENSP00000361076,IPO5,RPL13,RPL7A,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000261574,9606.ENSP00000283195,9606.ENSP00000258149,IPO5,RANBP2,MDM2,Cfp6,protein_model,TNFpos_iNOSpos
9606.ENSP00000261574,9606.ENSP00000444029,9606.ENSP00000219169,IPO5,,NUTF2,Cfp6,,TNFpos_iNOSneg
9606.ENSP00000261574,9606.ENSP00000307889,9606.ENSP00000313007,IPO5,RPL13,PABPC1,Cfp6,protein_model,TNFpos_iNOSpos
9606.ENSP00000261574,9606.ENSP00000444029,9606.ENSP00000379182,IPO5,,RAE1,Cfp6,,TNFpos_iNOSneg
9606.ENSP00000261574,9606.ENSP00000298910,9606.ENSP00000287295,IPO5,LRRK2,AIFM1,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000261574,9606.ENSP00000389103,9606.ENSP00000455106,IPO5,RPL23A,BOP1,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000261574,9606.ENSP00000307889,9606.ENSP00000363574,IPO5,RPL13,EIF6,Cfp6,protein_model,TNFpos_iNOSpos
9606.ENSP00000261574,9606.ENSP00000389103,9606.ENSP00000376472,IPO5,RPL23A,STT3A,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000261574,9606.ENSP00000283195,9606.ENSP00000400433,IPO5,RANBP2,HNRNPF,Cfp6,protein_model,TNFpos_iNOSpos
9606.ENSP00000261574,9606.ENSP00000298910,9606.ENSP00000367721,IPO5,LRRK2,NUP160,Cfp6,protein_model,low_IFNB
9606.ENSP00000261574,9606.ENSP00000444029,9606.ENSP00000264883,IPO5,,NUP54,Cfp6,,TNFpos_iNOSneg
9606.ENSP00000261574,9606.ENSP00000298910,9606.ENSP00000373905,IPO5,LRRK2,DNM2,Cfp6,protein_model,high_IFNB
9606.ENSP00000261574,9606.ENSP00000446215,9606.ENSP00000361418,IPO5,RAN,IPO13,Cfp6,protein_model,high_IFNB
9606.ENSP00000261574,9606.ENSP00000389103,9606.ENSP00000261015,IPO5,RPL23A,WDR12,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000261574,9606.ENSP00000283195,9606.ENSP00000253023,IPO5,RANBP2,UBE2M,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000261574,9606.ENSP00000446215,9606.ENSP00000454852,IPO5,RAN,SNUPN,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000261574,9606.ENSP00000298910,9606.ENSP00000351416,IPO5,LRRK2,ANKRD17,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000261574,9606.ENSP00000389103,9606.ENSP00000264951,IPO5,RPL23A,XRN1,Cfp6,protein_model,TNFpos_iNOSpos
9606.ENSP00000261574,9606.ENSP00000298910,9606.ENSP00000363944,IPO5,LRRK2,LAS1L,Cfp6,protein_model,TNFpos_iNOSpos
9606.ENSP00000261574,9606.ENSP00000298910,9606.ENSP00000463559,IPO5,LRRK2,MYL12B,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000298910,9606.ENSP00000292807,RPL13,LRRK2,AP2M1,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000298910,9606.ENSP00000300093,RPL13,LRRK2,PLK1,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000298910,9606.ENSP00000360609,RPL13,LRRK2,HSP90AB1,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000388107,9606.ENSP00000215071,RPL13,UBA52,PSMD8,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000388107,9606.ENSP00000357879,RPL13,UBA52,PSMD4,Cfp6,protein_model,high_IFNB
9606.ENSP00000307889,9606.ENSP00000298910,9606.ENSP00000310129,RPL13,LRRK2,PSMD2,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000404179,9606.ENSP00000376345,RPL13,DOCK4,GRB2,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000053468,9606.ENSP00000341082,RPL13,MRPS10,MRPL20,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000053468,9606.ENSP00000339844,RPL13,MRPS10,MRPL43,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000053468,9606.ENSP00000258105,RPL13,MRPS10,MRPL53,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000053468,9606.ENSP00000461930,RPL13,MRPS10,MRPS21,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000053468,9606.ENSP00000484903,RPL13,MRPS10,MRPL45,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000053468,9606.ENSP00000377486,RPL13,MRPS10,MRPL15,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000298910,9606.ENSP00000199814,RPL13,LRRK2,RBM22,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000360532,9606.ENSP00000416951,RPL13,CDC5L,ZC3H18,Cfp6,atac_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000392094,9606.ENSP00000400591,RPL13,EFTUD2,SNRPE,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000392094,9606.ENSP00000215793,RPL13,EFTUD2,SF3A1,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000353741,9606.ENSP00000171111,RPL13,ETF1,KEAP1,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000298910,9606.ENSP00000432768,RPL13,LRRK2,CKAP5,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000388107,9606.ENSP00000368970,RPL13,UBA52,UFM1,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000268206,9606.ENSP00000206542,RPL13,EFTUD1,OSGEP,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000400467,9606.ENSP00000210060,RPL13,RPL9,DHPS,Cfp6,protein_model,TNFpos_iNOSpos
9606.ENSP00000307889,9606.ENSP00000298910,9606.ENSP00000458162,RPL13,LRRK2,ACTB,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000392094,9606.ENSP00000252622,RPL13,EFTUD2,LSM7,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000392094,9606.ENSP00000366604,RPL13,EFTUD2,SF1,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000392094,9606.ENSP00000268483,RPL13,EFTUD2,TXNL4B,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000272317,9606.ENSP00000216190,RPL13,RPS27A,EIF3D,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000272317,9606.ENSP00000436049,RPL13,RPS27A,EIF3M,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000272317,9606.ENSP00000220849,RPL13,RPS27A,EIF3E,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000272317,9606.ENSP00000431800,RPL13,RPS27A,EIF3F,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000388107,9606.ENSP00000258149,RPL13,UBA52,MDM2,Cfp6,protein_model,TNFpos_iNOSpos
9606.ENSP00000307889,9606.ENSP00000272317,9606.ENSP00000229214,RPL13,RPS27A,KRR1,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000326981,9606.ENSP00000225296,RPL13,IMP3,DHX33,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000388107,9606.ENSP00000343535,RPL13,UBA52,USP7,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000272317,9606.ENSP00000384273,RPL13,RPS27A,RELA,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000339795,9606.ENSP00000446215,RPL13,RPL7,RAN,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000302896,9606.ENSP00000219252,RPL13,RPS9,POLR2C,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000360532,9606.ENSP00000220496,RPL13,CDC5L,DNAJC17,Cfp6,atac_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000298910,9606.ENSP00000287295,RPL13,LRRK2,AIFM1,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000245539,9606.ENSP00000328854,RPL13,MRPS7,NOC4L,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000260443,9606.ENSP00000455106,RPL13,RSL24D1,BOP1,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000272317,9606.ENSP00000358812,RPL13,RPS27A,PDCD11,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000326981,9606.ENSP00000274606,RPL13,IMP3,NHP2,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000388107,9606.ENSP00000376472,RPL13,UBA52,STT3A,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000331019,9606.ENSP00000364794,RPL13,RPS27L,IARS,Cfp6,protein_model,TNFpos_iNOSpos
9606.ENSP00000307889,9606.ENSP00000388107,9606.ENSP00000356982,RPL13,UBA52,UFC1,Cfp6,protein_model,TNFpos_iNOSpos
9606.ENSP00000307889,9606.ENSP00000326806,9606.ENSP00000400433,RPL13,NCBP2,HNRNPF,Cfp6,protein_model,TNFpos_iNOSpos
9606.ENSP00000307889,9606.ENSP00000298910,9606.ENSP00000367721,RPL13,LRRK2,NUP160,Cfp6,protein_model,low_IFNB
9606.ENSP00000307889,9606.ENSP00000341885,9606.ENSP00000308332,RPL13,RPS2,UTP23,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000354040,9606.ENSP00000238146,RPL13,NGB,DDX55,Cfp6,snp_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000298910,9606.ENSP00000373905,RPL13,LRRK2,DNM2,Cfp6,protein_model,high_IFNB
9606.ENSP00000307889,9606.ENSP00000388107,9606.ENSP00000251968,RPL13,UBA52,TSG101,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000260443,9606.ENSP00000261015,RPL13,RSL24D1,WDR12,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000392094,9606.ENSP00000253023,RPL13,EFTUD2,UBE2M,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000400467,9606.ENSP00000254730,RPL13,RPL9,EEFSEC,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000472985,9606.ENSP00000444136,RPL13,RPS5,RPA2,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000298910,9606.ENSP00000351416,RPL13,LRRK2,ANKRD17,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000388107,9606.ENSP00000429084,RPL13,UBA52,UBR5,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000339063,9606.ENSP00000362576,RPL13,EEF1A1,YARS,Cfp6,protein_model,TNFpos_iNOSneg
9606.ENSP00000307889,9606.ENSP00000388107,9606.ENSP00000307491,RPL13,UBA52,WDR48,Cfp6,protein_model,TNFpos_iNOSneg
